Naa ciam cang maw?	are you ready yet?
Kan i paih cu kaa relh lo	I am not satisfied with (the defeat of me) in our wrestling
Tiva ramriah naa relrem lai maw?	would it be opportune time for you to go on fishing expedition?
Tiva kal kaa relrem thiam lai lo	it will not be convinient for me to go on fishing expedition
An i relrm hnu cun an kan chawn ti lo	after they got comfortable with their lives they no longer speak to us
Na rat cu aa relthiam ngai	your coming here is a good coincidence (with something)
Na ral kha rem naa zuam lai	you should try to reconcile your enemy with you
Na hawile he nan i rem lai	you should be in harmony with your friends
An i rem cang	they have reconciled
Nan fawnhtawnh mi hna cu an i rem ngai	They fit well together
Na tuahmi kha ka mit he aa rem ngai	what you did was plea sing ("be in harmony with") to my eyes
Mi rem a thiam naloin remh a timh hna	he intended to reconcile although he did not know how
Lei cungah remnak um ko seh	let there be reconciliation on earth
Cozah pakhat le pakhat karlak ah remnak um a hau	it is necesary to have peace between governments
Ka nithawng ka remh lai	I shall repair my umbrella
Khrihfabu remh kan i zuam awk a si	we should try to reform the Church
Mawtaw remhnak ah ka mawtaw ka va chiah	I put my car at the car repair shop/workshop
Khrihfabu remhnak hi a herh zungzalmi a si	reformation of church is always necessary
Hallelujah Hla an remh	they sing Hallelujah Chorus in four parts
Phaisa na ren lo hih	look, you do not economize here
Aa ren ngai	she lives frugally
Na phaisa na ren lai	you should economise on your spending of money
Mi rep ngai a si	she is a deligent person
Inn rep a ngei lo	he has no definite home
Hmailei caah phaisa naa ret a hau	you have to save money for the future
Ka rianṭuannak ah ka re a thei	I am tired in my work
Rethei mi ka sin ah ra u	weary people come to me
Vawleicung cu retheih nak in a khat ko	the world is full of weariness
Sa an reu	they fried meat
Zureu an reu	they distil liquor
Buh kan reu lioah a ra	he came while we were drying rice
Ṭhal ah tivate cu an reu dih	in dry season all the small streams get dried up
Tuzaan cu reufu lawng kan i meh	as for tonight we eat just with deep-fry meat
Ram lum ah cun ri kung tampi an um	there are many banyan trees in warm country
Lam kha kan lo ri in a kal	the road goes along the edge of our field
Lairam le Mizoram an i ri	Chin State borders Mizoram State
Zuu a ri	he is drunk of beer
Mawtaw a ri	she gets car sick
Mi hlawptlo a si	He is an enthusiast
A pum a ṭhiat caah aa dawh	since her body is slim she is pretty
Vanlawng a liam riangmang	the airplane disappeared away slowly
A dir riangmang i a chim	he stood up firmly and spoke
Hika i kan riahnak zaan thum a si cang	it has been three nights since we have been camping here
Kan riahnak ah ra te	please come to our camping place later
Riahbuk kan sak dih cang	we have constructed the hut (for camping)
Riahcaw ah facang pawng hra in kan i rawnh	we take ten pounds of rice for our journey
Riahcaw vaihlam caah facang pawng hra kan herh lai	we shall need ten pounds of rice for our journey
Zahau ah riahthlak in kan kal lai	we shall go to Zahau and spend over night there
Kan inn ah an riak lai maw?	will they stay in our house?
Ram kan riak lai	we shall go on a hunting expedition
Ram an riah nak ah meithal in aa khawng	he got harmed where they went on hunting expedition
Rial tampi a tla	hailstones fall heavily
Changvut na rial lai maw?	are you going to grind flour?
Miṭha nih cun midang an hrem hna lo	good people donot oppress others
Facang rialmi cu vitamin a tlawm	polished rice does not have much vitamins
A hacang aa rial	he is grinding his teeth
Mipe chiti an rial	they are pressing peanut oil
Cehrep in puanthan a riammi khi a u a si	the one who is cutting the clothes with scissors is his elder sibling
Vur a tlak hnu lawngah nitlang kan hlam tawn	We only miss sunlight when the its snow
Hluah in inntung an riam	they crosscut the post with a saw
Na tihal a riamh tiangin na din lai	you may drink water until you are satisfied
Tihal riamhnak ah theithu hang ding tuah	for the satiation of your thirst please drink orange juice
Nangmah riamruam na si caah na tuah khawh	you were such an extraordinary person that you could do it
Zei rian dah na ṭuan?	what work have you been doing?
Cazi rian an pek	he was given the post of a clerk
Rian ṭuan cu damnak a si	working is good for your health
A rian ṭuannak hmun ah a thi	he died at his working place
Laimi nih Zawltling le Nganbawm tuanbia kan ngei	We, Laimi, have a story of Zawltling and Nganbawm
Aho hmanh nih zei ah an rel lo	No one respects him
Rian an peknak thla thum a si cang	it has been three months since they offer him a job
Ka inn ka remh	I am working on the construction of my house
Kan pu kan rian	we are serving our grand father (working for our grand father)
Ei lawng a rianmi cu zei a cangkal lai lo	the one who just eat cannot be any useful
Rianrang tein bia a chim	he speaks quickly
Kheng pariat in rak pu tuah	please bring eight plates
Ka thiam a dor	the warps of my loom are not close together
Na thiam a dor ahcun remh	if your warp is loose, please fix it
Valah cu zaanlei ah an riau tawn	the patridges call usually in the evening
Zaanlei i valah an riau ah khin ka'an ngai khun	I missed you all the more when the patridges call in the evening
Krismas tuahnak ah sa nan i ring maw?	do you have ready meat for Christmas?
Yangon tlawnnak ah tangka thong khat in i ring	have one thousand kyats ready for trip to Yangon
Na aw a ring tuk	your voice is too noisy
Khualtlung pahra nan ring kho hna hnga maw?	would you be able to feed ten guests?
Lo thar ah cun fangvoi a ṭha deuh	corns do better in new fields
Tlangkhua in Ṭihbual cu meng thum hrawng a si	from Tlangkhua to Ṭihbual is about three miles
A kal rih lo	he has not yet gone
Ti hrai khat in ka duh rih	I still want one more cup of water
An thawng a thang tuk caah an dawi hna	they chased them away since they were too loud
Hakha in Falam cu a lang riiriai men a si	Falam is dimly visible from Hakha
Ka raak len hlah	do not scream at me
La ril hnih in rak pu tuah	please bring two balls of thread
Tiva chungah lung an ril	stones roll down into the river
Fingrilh in meida na ril lai maw?	would you please sift flour with a sieve?
Lungtum kaa chuih i ka ril	I trip over a stone and fall down
Fingrilh in meida a rilh	he sifted flour with a sieve
Fingrilh cu meida rilhnak ah a ṭha	sieve is good for sifting flour
Na rilh ahcun na ke a kiak sual lai	if you trip over and fall, your foot might break
An rilhnak ding lam ah lung an chiah	they put stones on the road for tripping them
Lung a rilh caah ka zam	I ran away because the stone was rolling toward me
Rawl na kan rin caah kan i lawm	we are so grateful that you fed us
Rili ti cu a al	sea water is salty
Rili mei vannak	light in the light house
Rilipi ah tilawng nganpipi an hman hna	they use big ships on ocean
Rili tilet cu ṭih a nung kho ngaimi an si	waves can be very dangerous
Rili tlang ah a dir	he stands on the coast of the sea
Na rim a chia	you have a bad odour
Thlacamnak cu rimhmui raithawinak bantuk a si	prayer is like a fragrant sacrifice
Na ke a rim tuk	your leg is too grimy
A tak a rim tuk hnu lawngah aa kholh	only after his body is too grmily he took bathe
Na rim a tam tuk	you have too much grime
A khuh lengmang i kuak zuk a rim diam	he has been coughing that he stopped smoking
Cauk i catlang a rinmi khi ka fanu a si	the one who is scratching lines on a book is my daugther
Fung in vawlei a rin	he scratches a line on the ground with a stick
Facang tun hnih in nan i rin a hau lai	you will have to get ready two bags of rice (for the feast)
Ka cacawnnak cu nangmah ka'an rinh ko	I am depending on you for my education
Amah kan i rinhnak thla thum a si cang	it has been three months since we have been depending on him
Kan khua kan phak ah ni kan tlaa riprep	the sun was down completely when we reached our village
Laitlang ah rirawt ser thiam an tlawm cang	there are only few left who know how to make a Chin violin
Kan lo ah rit kan dawn	we scared the wild sparrows from our field
Na cauk a rit maw?	is your book heavy?
Ritkuang in rit kan dawn	we used a hollow wooden block to scare the wild sparrows
Lo ah ritṭih an thlai hna	they put up scarecrows in the field
Amah cu kan rualchan a si	she is a relative of ours
A pa nih ro tampi a roh hna	his father beqeathed a lot of properties to them
Na pa nih zeidah ro ah an roh hna?	what did your father bequeath you?
Tangka thong hra a roh hna	he beqeathed them ten thousand
Na angki a ro cang maw?	is your shirt dry yet?
Kan roconak ding cu Bawi Jesuh thawngin a si	it is through Christ that we shall have inheritance (of salvation)
A pa sinin ro ah siapi pahnih a co	he inherits two mythuns from his father
An fapa cu cathiam ngai a si	their son is very smart
Rorah tampi a ngei	he inherited a lot of properties
A fanu kongah ro a vui ko	he is in anguish because of his daughter
Jakob nih a fapale kha ro a vuih hna	Jacob made his last will to his sons
Rovuihnak ca kha na thlau hrimhrim lai lo	you must not lose the document of the last will (of your father)
Mi lih chim a si	he is a dishonest person
Na kuak a ru tuk i ka ri	your cigar is too strong that I get sick
Kawlram ah rua tampi an um	there are plenty of bamboos in Burma
Rua cu a cang ah fawi tein a kiak kho	bamboo can break ea sily at its joints
Thaizing ah a kal rua lai	he may probably go tomorrow
Nangmah ruangah sianginn ka kai kho	because of you/on account of your help, I could go to school
An kum an i ruang	they are of the same age
Ruah fak piin a sur	the rain falls heavily
Na tuah khawh lai tiah ka ruah	I think you can do it
An tuah ding kha a ruah chung cang	he had already thought out what they were going to do
Kan thih tikah vancung kai kan i ruahchan	we hope to go to heaven when we die
Caminpuai ka awng lai tiah ruahchannak ka ngei	I have hope to pass my examination
Leiba na kan cham lai tiah kan i ruahchih ko	we expect that you would repay us your debt/we expect you to pay us back your debt
Na kan bawmh lai tiah ruahchihnak kan ngei	we have expectation that you would help us
Mah kong hi ka ruat bal lo	I have not thought about this matter
Ka ruahnak ah thaizing cu a phan theu lai	my guess is that he will arrive tomorrow
Ni thum chung ruah a sur	it rains three days
An ruahning cu an tuahmi ah a lang ko	the way of their thinking is seen in what they do
Ruahpak loin ruah a sur	all of a sudden the rain falls
Ruahpi a sur	the rain falls
Ruah a sur lo caah ram an car	the weeds are dry since there is no rain
Ruah nih a kan surh	the rains fall on us
A ruak kha thlan ah an vui	they buried his corrpse in the grave
A ruakkuang cu tlor in an ser	his coffin was made with teak
Thingkeppar rual khat in rak ka phorh te	please bring me a lei of orchids
Amah he kan i rual	he and I are of the same age
An kum an i rual caah an i kom khun	they hang out together more since they are of the same age
Ngal rual nih kan lo an ei	a herd of wild pigs eat the grains of our fields
Zawng rual rual khat nih kan fangvoi an ei dih	a troop of monkeys ate up all our corn/maize
Tlakrawh kha ṭha tein na rual lai	you should lay the bricks properly
Amah he kan i rualchan	she is a relative of mine
I rualchannak amah he na ngei maw?	do you have any blood relationship with him?
Pakhat le pakhat nan i rualrem lai	you should be congenial to one another
Kal ruam aa tim lo	he does not intend at all to go away
Mandalay ka phan bal ruam ram lo	I never absolutely went to Mandalay
Tlang in a ṭum	he came down from the mountain
Thingkung in rung ṭum tuah	please come down from the tree
Kan metei rungrul nih an ei	our peaches are wormy
A bawi hnu in a ruam aa kai ter ngai	after he became an officer he became quite arrogant
Rungtuban cu a thaw ngai ngai	pine apple is very nice
a sia mi cu an biang ruh a sang	a sians have high cheek bones
Inntual hnawm kha ruh na duh ahcun rak rut chung	if you want to scrape the dirt of the courtyard, you may go ahead and do it
Ni kum ah ngafuan tampi kan rut	last year we gathered a large number of fish at the time of spawning
An ṭhu rui ko	they sit together in a large number
Kan kumvoi a ṭha i kan rawl ruk an khat	our harvest is good and our barn houses are full
Ruksai in thil kan phorh	we carry our things in rucksacks
Sivai a ngeimi rul cu ṭih an nung ngai	poisonous snakes are very dangerous
Rul hnu ral hmai	to be in between a hard and rock, i.e. to have a bad experience ("snake after enemy before")
Ka leiba kan rul kho rih lai lo	I shall not be able to pay you back my debt yet
American mi cu an rum dih	the Americans are affluent
Rumnak hi mi vialte nih kan duh	all people like riches
Siangpahrang cu rumra an ngei	kings have magesty
